name,amenity,healthcare,facility_category,is_demand_point,is_candidate_station,latitude,longitude
دکتر منصور همایونی,doctors,doctor,doctors,True,False,35.7475379,51.4121912
کلینیک ارتوپدی فنی رادمان,clinic,clinic,clinic,True,False,35.7084784,51.3851949
دکتر بابک باب شریف,doctors,doctor,doctors,True,False,35.7586131,51.4107113
مرکز دیالیز بیمارستان لبافی نژاد,clinic,dialysis,clinic,True,False,35.7672987,51.4637096
کلینیک مهر افروز,clinic,clinic,clinic,True,False,35.8119214,51.4596225
دکتر امیرحسین امامی میبدی,doctors,doctor,doctors,True,False,35.7587796,51.3617984
دکتر وهاب آسترکی,doctors,doctor,doctors,True,False,35.7989236,51.4734004
کلینیک لیما,clinic,clinic,clinic,True,False,35.7799847,51.4588386
مجموعه پزشکی سانیک,clinic,clinic,clinic,True,False,35.7172373,51.4072106
رادیولوژی و سونوگرافی دکتر شهریاریان,doctors,doctor,doctors,True,False,35.7083787,51.3837272
تصویربرداری و سونوگرافی معراج,doctors,doctor,doctors,True,False,35.7080553,51.3825872
مطب دکتر وحید معتمدی,doctors,doctor,doctors,True,False,35.7081545,51.3879699
مطب دكتر سيد محمود اسحق حسينى,doctors,doctor,doctors,True,False,35.7082722,51.3839104
مطب دکتر فرهاد شاهی,doctors,doctor,doctors,True,False,35.708311,51.3837812
دکتر عباس علی بخشی,doctors,doctor,doctors,True,False,35.7082696,51.3852432
مرکز تصویربرداری و ام آر آی تهران ۱۰۱,doctors,doctor,doctors,True,False,35.7085043,51.3851438
دکتر قره گزلو,doctors,doctor,doctors,True,False,35.7082485,51.3855463
گفتار درمانی باران ( شعبه غرب),clinic,speech_therapist,clinic,True,False,35.724237,51.3292756
مطب پوست و مو زیبایی دکتر محسنی,doctors,doctor,doctors,True,False,35.804083,51.4343634
سونوگرافی و رادیولوژی لادن,doctors,doctor,doctors,True,False,35.7271083,51.4938467
دکتر الهام ظرافت فرد (خون و سرطان),doctors,doctor,doctors,True,False,35.7593471,51.4099814
مطب دکتر شهریار عزیزی,,clinic,clinic,True,False,35.7776036,51.3581622
مطب دکتر مرتضی جلالی فخر,doctors,doctor,doctors,True,False,35.7580138,51.446921
آزمایشگاه آناهیت,,laboratory,laboratory,True,False,35.7573782,51.1573538
پلی کلینیک تخصصی طاها تب,clinic,,clinic,True,False,35.7412229,51.5479856
دکتر امیر رضا معتبر,doctors,doctor,doctors,True,False,35.7996976,51.4688034
دکتر جواد خالقی,doctors,doctor,doctors,True,False,35.797291,51.4102705
کلینیک زیبایی آمیتیست,clinic,clinic,clinic,True,False,35.6997367,51.3658078
آزمایشگاه دنا,hospital,hospital,hospital,True,True,35.7500692,51.4110696
درمانگاه عمومی شهرداری منطقه ۹,clinic,,clinic,True,False,35.6860595,51.3464032
مطب دکتر نوید رفعتی نژاد,doctors,,doctors,True,False,35.7796107,51.3622802
کلینیک زیبایی آسا,clinic,clinic,clinic,True,False,35.638974,51.4109558
مجتمع پزشکی تخصصی آوی‌سینا,clinic,clinic,clinic,True,False,35.6869763,51.3629556
کلینیک تخصصی و رادیولوژی دندانپزشکی مهر گاندی,clinic,clinic,clinic,True,False,35.7551213,51.4130349
کلینیک زیبایی نیکی,clinic,clinic,clinic,True,False,35.6975561,51.3752764
مجتمع پزشکی شفاء,clinic,clinic,clinic,True,False,35.7565986,51.162908
اورژانس بیمارستان میلاد,hospital,hospital,hospital,True,True,35.745083,51.3802188
مطب پوست و مو شیلر بیوتی,clinic,clinic,clinic,True,False,35.7342708,51.3584021
مرکز تصویربرداری امید نوین,hospital,hospital,hospital,True,True,35.7562819,51.3955302
آزمایشگاه تشخیص پزشکی بابک,,laboratory,laboratory,True,False,35.681324,51.4496205
کلینیک زیبایی سام شعبه زعفرانیه,clinic,clinic,clinic,True,False,35.7932284,51.4108218
دکتر محمد زواره ای بوتاکس معده,doctors,doctor,doctors,True,False,35.772027,51.3784506
پروتز مو گلها هایفیکس,clinic,clinic,clinic,True,False,35.7418624,51.4437246
مرکز ترک اعتیاد آوای سحر,clinic,,clinic,True,False,35.740709,51.5512753
درمانگاه شبانه روزی لاله زاگرس,clinic,clinic,clinic,True,False,35.7254348,51.46908
درمان کمردرد از راه دور دکتر محمدی,clinic,clinic,clinic,True,False,35.7892387,51.4235436
کلینیک زیبایی دکتر یسری طباطبایی,clinic,clinic,clinic,True,False,35.8122419,51.4570183
کلینیک زیبایی شاداب,clinic,clinic,clinic,True,False,35.7616439,51.3360714
رادیولوژی دهان، فک و صورت دکتر شاهین همتی,clinic,clinic,clinic,True,False,35.7690993,51.4589477
مطب دکتر غلامرضا امینی فوق تخصص قلب,doctors,doctor,doctors,True,False,35.6922635,51.4813186
کلینیک گفتاردرمانی کاردرمانی و نوروتراپی ماهان,clinic,clinic,clinic,True,False,35.6315757,51.3752093
دندانپزشکی دکتر برشوئی,doctors,doctor,doctors,True,False,35.7885518,51.4230579
کلینیک فیزیوتراپی فردین,hospital,hospital,hospital,True,True,35.7466035,51.2477848
کلینیک زیبایی ماه زر,clinic,clinic,clinic,True,False,35.7712639,51.367641
رادیولوژی فک دندان و صورت,doctors,doctor,doctors,True,False,35.7814383,51.3712126
طب کار آریا پژوهان,,laboratory,laboratory,True,False,35.7086889,51.3751785
فیزیوتراپی شفابخش,clinic,physiotherapist,clinic,True,False,35.7102402,51.4487649
مرکز زیبایی دکتر الگا,clinic,clinic,clinic,True,False,35.8130301,51.4109952
مطب پوست و زیبایی دکتر نازیلا محمدزاده,doctors,doctor,doctors,True,False,35.7257091,51.5196786
Loveya Skincare,clinic,clinic,clinic,True,False,35.7924421,51.4161584
بیمارستان نور,hospital,hospital,hospital,True,True,35.6103699,51.4386695
سونوگرافی و رادیولوژی دکتر الهی فر,,laboratory,laboratory,True,False,35.7562301,51.3946037
مطب متخصص پزشکی ورزشی,doctors,doctor,doctors,True,False,35.7679799,51.4603083
مطب دکتر ناصر امینی صدر,doctors,doctor,doctors,True,False,35.7630359,51.4436204
مطب دکتر ایوب صالحی,hospital,hospital,hospital,True,True,35.735506,51.3419725
درمانگاه قوامین,clinic,,clinic,True,False,35.6972894,51.2646521
درمانگاه شبانه روزی قائم آل طه,clinic,,clinic,True,False,35.6930537,51.4884441
درمانگاه تخصصی دیابت قائم,clinic,,clinic,True,False,35.6934182,51.4892418
کلینیک زیبایی سوین,clinic,clinic,clinic,True,False,35.7809074,51.3529843
مهندسی پیشرو چیره صنعت,,laboratory,laboratory,True,False,35.7293597,51.424694
کاردرمانی و گفتاردرمانی نگاه,clinic,clinic,clinic,True,False,35.7138596,51.3888582
محموعه لاغری وندا,clinic,clinic,clinic,True,False,35.7955429,51.3585093
آزمایشگاه پاتوبیولوژی ۱۷ شهریور,,laboratory,laboratory,True,False,35.6803709,51.4471492
چشم پزشکی دکتر بابک صادقی,doctors,doctor,doctors,True,False,35.7345868,51.3291377
درمانگاه فرهنگیان,clinic,,clinic,True,False,35.7252632,51.335716
دکتر احسان مرادی متخصص جراحی مغز و اعصاب,doctors,doctor,doctors,True,False,35.7641213,51.4447565
رادیولوژی و سونوگرافی مهرگان,doctors,doctor,doctors,True,False,35.734616,51.3291627
مطب گلها (سانا اسکین سابق),doctors,doctor,doctors,True,False,35.7632134,51.3372555
متخصص زنان و زایمان الهه سلگی,doctors,doctor,doctors,True,False,35.7570376,51.3990129
آزمایشگاه پاتوبیولوژی مدیک,,laboratory,laboratory,True,False,35.7526783,51.4118757
کلینیک زخم بینش,clinic,clinic,clinic,True,False,35.7085566,51.3974926
مطب دکتر زینب بهرام نژاد متخصص زنان و زایمان,doctors,doctor,doctors,True,False,35.7656632,51.4761286
کلینیک قلب و عروق دکتر نیلچیان,doctors,doctor,doctors,True,False,35.7610538,51.4457485
فیزیوتراپی شادتن,doctors,doctor,doctors,True,False,35.7829375,51.3813867
كلينيك پوست و مو دكتر سارا نجفي,doctors,doctor,doctors,True,False,35.8094323,51.4136212
مرکز جراحی زیبایی ساوی,clinic,clinic,clinic,True,False,35.8071126,51.4623933
دکتر مهران آقاگلی,doctors,doctor,doctors,True,False,35.7589242,51.4133033
فصد خون سپهر,,blood_donation,blood_donation,False,True,35.770146,51.4401813
درمانگاه,clinic,clinic,clinic,True,False,35.7042415,51.460308
مرکز ترک اعتیاد نشاط سلامت آرامش,clinic,yes,clinic,True,False,35.7994052,51.4407731
روانشناس دكتر مينا احمديان,doctors,psychotherapist,doctors,True,False,35.7960685,51.4438637
کلینیک زیبایی الماس,clinic,clinic,clinic,True,False,35.6759148,51.3561817
کلینیک رژیم درمانی مهساشیری,clinic,clinic,clinic,True,False,35.697017,51.2539628
کلینیک زیبایی پارسیان بیوتی(پرشین بیوتی),clinic,clinic,clinic,True,False,35.7661843,51.4306425
مرکز تصویر برداری رازی(دکتر علیزاده),clinic,clinic,clinic,True,False,35.5925692,51.4402131
بیمارستان سینا,hospital,hospital,hospital,True,True,35.6863276,51.4119795
آزمایشگاه پاتوبیولوژی دکتر سرخه ای,,laboratory,laboratory,True,False,35.6531921,51.4989536
کلینیک اورولوژی دکتر آرش رنجبر,clinic,clinic,clinic,True,False,35.7803548,51.4625986
مرکز زیبایی و تناسب اندام آرمیتا,clinic,clinic,clinic,True,False,35.7338255,51.3942651
لیلا اصغری فوق تخصص غدد,doctors,doctor,doctors,True,False,35.7433302,51.4051796
کلینیک ترک اعتیاد متین طب سجاد,clinic,clinic,clinic,True,False,35.6914521,51.3453156
دکتر مجید فرجی قلب و عروق,doctors,doctor,doctors,True,False,35.7677845,51.461538
دکتر فرشید احمدی پوست و زیبایی,doctors,doctor,doctors,True,False,35.7390491,51.3265438
مطب دندانپزشکی و ایمپلنت دکتر اورعی,doctors,doctor,doctors,True,False,35.7534594,51.5304519
رادیولوژی و سونوگرافی کوروش,clinic,clinic,clinic,True,False,35.7073991,51.3905033
راديولوژي دهان، فك و صورت دكتر نيلوفر مفيدي,doctors,doctor,doctors,True,False,35.7630754,51.2907657
مطب دکتر پدرام مهریان,doctors,doctor,doctors,True,False,35.7904138,51.418682
دکتر آنا دیلمی پزشک زیبایی,doctors,doctor,doctors,True,False,35.7837412,51.4471614
مطب دکتر محمد علی قائد,doctors,doctor,doctors,True,False,35.7830761,51.3774575
کلینیک زیبایی دکتر مخبریان,doctors,doctor,doctors,True,False,35.7218861,51.3386428
مطب دندانپزشکی دکتر فریور,doctors,doctor,doctors,True,False,35.7706437,51.37238
دکتر سلطانی نژاد,doctors,doctor,doctors,True,False,35.6313689,51.3685681
دکتر حمیدرضا آزادی فرد,doctors,doctor,doctors,True,False,35.640659,51.4875762
سونوگرافی نبوت,clinic,laboratory,clinic,True,False,35.6873516,51.3738377
مطب دکتر لیلا مقدم,doctors,doctor,doctors,True,False,35.7600124,51.4144096
کلینیک ترک اعتیاد پیام تندرستی,doctors,doctor,doctors,True,False,35.7614311,51.400609
کلینیک تخصصی روانشناسی و مشاوره نوژا,doctors,doctor,doctors,True,False,35.721562,51.3467572
مطب دکتر غلامرضا معروفی,doctors,doctor,doctors,True,False,35.7991444,51.4737603
کلینیک امید نو مرکز تخصصی درمان پای دیابتی,doctors,doctor,doctors,True,False,35.7942691,51.4356398
مطب دکتر مریم پیروی,doctors,doctor,doctors,True,False,35.7780995,51.3610243
مطب دکتر پاکنژاد روانشناس,doctors,doctor,doctors,True,False,35.7528651,51.3735083
مطب دکتر عبدالرضا روئین تن,doctors,doctor,doctors,True,False,35.758313,51.4108622
پزشک متخصص وجراح  زنان و زایمان,doctors,doctor,doctors,True,False,35.7656264,51.3610624
کلینیک زیبایی نیلاز,clinic,clinic,clinic,True,False,35.7577426,51.3159376
پزشک متخصص قلب و عروق  دکتر ترقی,doctors,doctor,doctors,True,False,35.7287872,51.4205941
کلینیک زیبایی لیا,doctors,doctor,doctors,True,False,35.7706357,51.3743836
رادیولوژی دکتر زهرا صاحب نسق,,laboratory,laboratory,True,False,35.7597579,51.4426611
کلینیک زیبایی مهرزاد,doctors,doctor,doctors,True,False,35.7836998,51.3819751
دکتر توکل,clinic,clinic,clinic,True,False,35.7069597,51.3039982
دکتر سید احمد میرعربشاهی,doctors,doctor,doctors,True,False,35.7383394,51.3063086
رادیولوژی و سونوگرافی مرزداران غرب,,laboratory,laboratory,True,False,35.7342014,51.3547557
دکتر مجتبی واهب فوق تخصص جراحی پلاستیک و زیبایی,doctors,doctor,doctors,True,False,35.7795427,51.3624202
مطب دکتر فواد فولادی,doctors,doctor,doctors,True,False,35.7973206,51.4588393
دکتر مهدی حیدری روانپزشک,doctors,doctor,doctors,True,False,35.738549,51.5581277
دندانپزشکی مریم چهارکامه,doctors,doctor,doctors,True,False,35.6459977,51.4729286
دکتر آرمان فر متخصص جراحي مغز واعصاب,doctors,doctor,doctors,True,False,35.7630909,51.4440372
کلینیک روانشناسی روشان,doctors,doctor,doctors,True,False,35.7804683,51.4574657
دکتر محمد نویدی,doctors,doctor,doctors,True,False,35.7814806,51.371232
دکتر شباهنگ محمدی,doctors,doctor,doctors,True,False,35.7504544,51.4088282
دکتر امیرعلی سهراب پور,doctors,doctor,doctors,True,False,35.8116902,51.4504395
Unique Smile مطب دندانپزشکی دکتر لیلا عطایی,doctors,doctor,doctors,True,False,35.8048807,51.4622113
دکتر مجید صمصامی,doctors,doctor,doctors,True,False,35.761809,51.4456729
دکتر شروین قوامی,doctors,doctor,doctors,True,False,35.7715169,51.3771223
جراح فک وصورت دکتر کبروی,doctors,doctor,doctors,True,False,35.7240624,51.4395837
دکتر هادی حجت دوست داخلی طب سالمندی,doctors,doctor,doctors,True,False,35.7988714,51.4419381
دکتر طاهره فروغی فر,doctors,doctor,doctors,True,False,35.7714757,51.3828672
دندانپزشکی دکتر سپیده لیاقت,doctors,doctor,doctors,True,False,35.7843781,51.4595779
مطب دندانپزشکی دکتر لیلا شاکری,doctors,doctor,doctors,True,False,35.7807186,51.4676186
مطب تخصصي دندانپزشكي دكتر عليرضا اميني,doctors,doctor,doctors,True,False,35.7704131,51.412366
مطب نوروتراپی و روانپزشکی دکتر کروندی,doctors,doctor,doctors,True,False,35.756844,51.3988962
دکتر سعید طالب زاده بنکدار,doctors,doctor,doctors,True,False,35.7949304,51.4170088
مطب دکتر حسن راشکی اگزوزوم تراپی,doctors,doctor,doctors,True,False,35.7305773,51.4129971
مطب آلرژي دكتر سپيده داروگر,doctors,doctor,doctors,True,False,35.8120809,51.4633932
گروه روانپزشکی ویان مطب دکتر سامرند سلیمی مطب علامه,doctors,psychotherapist,doctors,True,False,35.7715159,51.3829297
دکتر علی فولادیان,doctors,doctor,doctors,True,False,35.6759456,51.2667056
کلینیک قلب دکتر شیخ,doctors,doctor,doctors,True,False,35.7221199,51.3322104
کلینیک روان شناسی تارا,doctors,doctor,doctors,True,False,35.7387051,51.4146272
آزمایشگاه خیریه موسوی کیانی,,laboratory,laboratory,True,False,35.6716297,51.4318161
مطب دکتر فاطمه دیانتی,doctors,doctor,doctors,True,False,35.6581621,51.3577752
مرکز تخصصی فیزیوتراپی دکتر جمهوری,doctors,doctor,doctors,True,False,35.8099834,51.4505108
طب سوزنی دکتر وحید قاسمی,doctors,doctor,doctors,True,False,35.7988703,51.4736877
مطب دکتر هدی سادات اعتمادزاده,doctors,doctor,doctors,True,False,35.7594214,51.4103969
مطب تخصصی دندانپزشکی دکتر آزاده خاجوی,doctors,doctor,doctors,True,False,35.8022019,51.4347472
مطب پوست مو و زیبایی,doctors,doctor,doctors,True,False,35.6564923,51.324588
مطب دکتر علی بختیاری متخصص جراحی پلاستیک,doctors,doctor,doctors,True,False,35.7768691,51.3655712
کلینیک سلامت پا کهن (اسکن کف پا،کفی طبی),clinic,clinic,clinic,True,False,35.7217031,51.3478364
مرکز گوارش دکتر اژیه,clinic,clinic,clinic,True,False,35.764892,51.3567612
مرکز لیزر دکتر فرزانه شیرازی,clinic,clinic,clinic,True,False,35.7648071,51.3567829
مرکز سرپایی درمان اختلالات مصرف مواد دکتر مومن خانی,clinic,clinic,clinic,True,False,35.7668172,51.4423936
دکتر رضا سیفی فلوشیپ  (فوق تخصص) قلب و عروق,doctors,doctor,doctors,True,False,35.7437393,51.404874
مطب پوست و زیبایی دکتر فاضله حیدریان,doctors,doctor,doctors,True,False,35.7955615,51.4485395
بهبود طب,doctors,doctor,doctors,True,False,35.7360938,51.4312194
رادیولوژی فک و صورت سانی تا,,laboratory,laboratory,True,False,35.7052397,51.2565133
مرکز خدمات جامع سلامت سعد دربند,clinic,clinic,clinic,True,False,35.8258075,51.4256472
مرکز روانشناسی دکتر سرافزازنسب,doctors,doctor,doctors,True,False,35.7551919,51.3340697
دکتر پونه یزدانی متخصص پوست مو زیبایی,doctors,doctor,doctors,True,False,35.7780386,51.3602861
مطب دکتر علیرضا رئوف,doctors,doctor,doctors,True,False,35.7713718,51.3805649
دکتر علیرضا رئوف,doctors,doctor,doctors,True,False,35.7712214,51.3805625
مطب سعادت آباد دکتر بهزاد محمودی نژاد,doctors,doctor,doctors,True,False,35.7833988,51.3806705
دکتر نیکا مجاهد یزدی,hospital,hospital,hospital,True,True,35.796707,51.4121023
کلینیک پرنسا,clinic,clinic,clinic,True,False,35.686576,51.2400082
کلینیک کاردرمانی و گفتاردرمانی نمو,clinic,clinic,clinic,True,False,35.7353951,51.4953496
دکتر سعیده عادلی متخصص قلب و واریس,doctors,doctor,doctors,True,False,35.7701783,51.3637123
کلینیک قلب کودکان و اکو جنین دکتر رضا مسیحی,clinic,clinic,clinic,True,False,35.7470111,51.4496373
مطب دکتر مهدی درزی,doctors,doctor,doctors,True,False,35.7848272,51.3737041
کلینیک دکتر بیتا ساقی,clinic,clinic,clinic,True,False,35.7679889,51.460788
درمانگاه بهراد,clinic,,clinic,True,False,35.7319361,51.333454
دکتر فاطمه متقی زاده  کلینیک جامع قلب و عروق آرام,clinic,clinic,clinic,True,False,35.7267018,51.4361358
ساختمان پزشکان جمهوری,clinic,clinic,clinic,True,False,35.6959054,51.3833432
کلینیک ماری,doctors,doctor,doctors,True,False,35.7206734,51.3531916
مطب دندانپزشکی دکتر آذر رئوفی,doctors,doctor,doctors,True,False,35.6990229,51.382297
مطب دکتر سپیده نیازی,doctors,doctor,doctors,True,False,35.7338164,51.3942032
دکتر محسن جواد زاده,doctors,doctor,doctors,True,False,35.7607036,51.4444538
مطب دکتر ابراهیم محمدنشتایی,doctors,doctor,doctors,True,False,35.7605704,51.4510904
دکتر مائده پورنصیر دندانپزشک،متخصص لثه و ایمپلنت,doctors,doctor,doctors,True,False,35.7807126,51.4630084
مرکز روانشناسی و مشاوره علیسا,doctors,doctor,doctors,True,False,35.766688,51.396217
مطب تخصصی زنان و زایمان دکتر مرضیه بهنام,doctors,doctor,doctors,True,False,35.7315305,51.5037694
کلینیک هومیوپاتی دکتر اخوان,doctors,doctor,doctors,True,False,35.7182123,51.4335003
مطب دکتر الهام کفایی,doctors,doctor,doctors,True,False,35.80786,51.4193691
مرکز پزشکی هسته ای رازی,,clinic,clinic,True,False,35.6918793,51.4805465
مطب تغذیه دکتر حسنی,doctors,doctor,doctors,True,False,35.7696983,51.3588289
دکتر حمیده طهماسبی بروجنی,doctors,doctor,doctors,True,False,35.7824615,51.3762734
دندانپزشکی دکتر علی والیانی,doctors,doctor,doctors,True,False,35.7174432,51.3893526
دکتر محمد حسن باقری فوق تخصص جراحی پلاستیک و زیبایی,doctors,doctor,doctors,True,False,35.7385775,51.2433054
مطب دکتر فروزان بلوری جراح و متخصص زنان و زایمان,doctors,doctor,doctors,True,False,35.6345176,51.3814314
دکتر سعید ساعدی,doctors,doctor,doctors,True,False,35.7848748,51.3747395
دکترسید حسین آقامیری مغز و اعصاب,doctors,doctor,doctors,True,False,35.7990237,51.4417146
مرکز روانشناسی و نوروفیدبک طناز یوسفی,doctors,doctor,doctors,True,False,35.773044,51.4202358
كلينيك رشد پويا (طيبى),doctors,doctor,doctors,True,False,35.8032075,51.4732642
کلینیک زیبایی ملل,doctors,doctor,doctors,True,False,35.726492,51.5228936
آزمایشگاه صدرآزما,,laboratory,laboratory,True,False,35.6506693,51.451352
مطب دندانپزشکی خصوصی دکتر منصور تبریزی نیا,doctors,doctor,doctors,True,False,35.7995128,51.4412407
دکتر مسعود نوری  سلامتی و زیبایی,doctors,doctor,doctors,True,False,35.8004078,51.4824292
مطب پزشکی دکتر سعید ساعدی,doctors,doctor,doctors,True,False,35.7776835,51.3588952
مرکز سلامت نسیم,clinic,clinic,clinic,True,False,35.7881418,51.3678963
ساختمان پزشکان سرو,clinic,clinic,clinic,True,False,35.781747,51.3731949
دندانپزشكى دكتر خانبانى,doctors,doctor,doctors,True,False,35.7966517,51.4342333
آزمایشگاه پاتوبیولوژی و ژنتیک اوستا,,laboratory,laboratory,True,False,35.7236223,51.41423
مطب دکتر مهسا رکابی,doctors,doctor,doctors,True,False,35.7939108,51.4509105
کلینیک دامپزشکی دکتر پرکار,hospital,hospital,hospital,True,True,35.7366262,51.3377365
کلینیک زیبایی لیوسا,clinic,clinic,clinic,True,False,35.7688414,51.4765913
مطب دکتر سعدآبادی,doctors,doctor,doctors,True,False,35.7355379,51.3410605
کلینیک زیبایی دکتر رضا امید,doctors,doctor,doctors,True,False,35.7678245,51.4614081
متخصص اطفال (دکتر فاطمه طبسی ),doctors,doctor,doctors,True,False,35.6499397,51.4761331
مطب پزشکی,doctors,doctor,doctors,True,False,35.7487053,51.4094178
کلینیک ویستریا,clinic,clinic,clinic,True,False,35.7657404,51.354877
سونوگرافي آلستوم (دكتر شهاب مهاجر شيرواني),doctors,doctor,doctors,True,False,35.7202894,51.355822
مطب دکتر سیده غنچه لنگری,doctors,doctor,doctors,True,False,35.7806251,51.4623486
فیزیوتراپی کیان,doctors,doctor,doctors,True,False,35.738996,51.4957163
دکتر سید حسن مهدوی,doctors,doctor,doctors,True,False,35.7431925,51.5318267
فیزیوتراپی مریم درستی,doctors,doctor,doctors,True,False,35.7578771,51.3046096
مطب دکتر عسل پرورش جراح دندانپزشک,doctors,doctor,doctors,True,False,35.7862088,51.4248124
مطب دندانپزشکی دکتر آرین صدری,doctors,doctor,doctors,True,False,35.7779411,51.4777755
راضیه فرقانی کارشناس بیماریهای زنان ومامایی,clinic,clinic,clinic,True,False,35.6346734,51.4217403
مطب دکتر نازنین سلطانی جراح و متخصص زنان,doctors,doctor,doctors,True,False,35.7831911,51.3821822
Dr. Raoufi,clinic,clinic,clinic,True,False,35.7030477,51.4303492
دکتر وحید دهستانی,doctors,doctor,doctors,True,False,35.7299521,51.4269469
دکتر سارا فرهادی متخصص کودکان,doctors,doctor,doctors,True,False,35.7786203,51.4893933
دکتر محسن نبیونی,doctors,doctor,doctors,True,False,35.7583906,51.3616618
مرکز درمان در منزل درمان تو,clinic,clinic,clinic,True,False,35.7585306,51.4125079
نسیم پرتو (دکتر آسیه رضوانی),clinic,clinic,clinic,True,False,35.7118208,51.4045601
دکتر‌قادری پوست‌زیبایی فیزیوتراپی پندار,doctors,doctor,doctors,True,False,35.7838689,51.3664656
کلینیک کاردرمانی فرناز فرشچی,clinic,clinic,clinic,True,False,35.7273445,51.4172715
کلینیک زیبایی دکتر عبدل زاده,doctors,doctor,doctors,True,False,35.7699924,51.4179188
کلینیک قلب عروق و واریس دکتر هومن محمودی,doctors,doctor,doctors,True,False,35.7868526,51.4217809
دکتر فراز سلیمانی,doctors,doctor,doctors,True,False,35.7684657,51.2918745
دکتر سید نوید حسینی فر پزشک متخصص جراح عمومی,doctors,doctor,doctors,True,False,35.7024577,51.3863887
کلینیک دندان پزشکی سرو بین الملل (شعبه فرشته),clinic,clinic,clinic,True,False,35.7865483,51.4275054
دکتر  علی یزدان پرست فلو شیپ طب سوزنی ، توانبخشی,doctors,doctor,doctors,True,False,35.7099864,51.4740556
دکتر شفیعه امامیان (زیبایی),doctors,doctor,doctors,True,False,35.7985286,51.4752456
مرکز کاردرمانی و گفتاردرمانی کورتکس,doctors,hospital,doctors,True,False,35.7576652,51.315948
Hosseinian Dental Clinic,clinic,clinic,clinic,True,False,35.7486384,51.4120164
دکتر احمدی مقدم,doctors,doctor,doctors,True,False,35.7459735,51.4115149
آزمایشگاه تشخیص پزشکی دکتر مراد سوری,,laboratory,laboratory,True,False,35.7119305,51.4505246
مطب دندانپزشکی دکتر رضا محمدپورقمری,doctors,doctor,doctors,True,False,35.6812551,51.3732113
Dr. pouya Moshkdar,doctors,doctor,doctors,True,False,35.759327,51.4449066
مطب دکتر پرچکانی,doctors,doctor,doctors,True,False,35.7390089,51.283814
مطب دکتر مریم موسی وند درمان اسکار,doctors,doctor,doctors,True,False,35.7656809,51.4184044
کلینیک زیبایی و دندانپزشکی مهرگان,doctors,doctor,doctors,True,False,35.7066239,51.3159272
کلینیک دکتر سید بهروز امامی,doctors,doctor,doctors,True,False,35.7700057,51.3951046
مطب چشم پزشکی دکتر رحیمه گنجی اناری,doctors,doctor,doctors,True,False,35.6785755,51.3577275
دکتر بهناز شادافزا متخصص قلب و عروق,doctors,doctor,doctors,True,False,35.7474625,51.4120796
دکتر مهدی نیکوبخت,doctors,doctor,doctors,True,False,35.7542022,51.3963162
گروه تخصصی فک و صورت دکتر بهاری,clinic,clinic,clinic,True,False,35.7714447,51.3557894
کلینیک ساختمانی ذوالفقاری,clinic,clinic,clinic,True,False,35.7547717,51.3996619
کلینیک شنوایی و تعادل و سمعک فرمانیه,clinic,clinic,clinic,True,False,35.7990554,51.4726691
دکتر آناهیتا اکبری (زنان و زایمان),doctors,doctor,doctors,True,False,35.7630748,51.4353266
مرکز پوست و مو و زیبایی جماران,doctors,doctor,doctors,True,False,35.8166996,51.4592095
دکترساناز گودرزی,doctors,doctor,doctors,True,False,35.7779853,51.4437174
کلینیک فوق تخصصی زیبایی ساباط,clinic,clinic,clinic,True,False,35.7866419,51.4243263
کلینیک ارتوپدی فنی آرامیس طب,clinic,clinic,clinic,True,False,35.7219049,51.3381124
دکتر شهلا مشاغی متخصص کودکان,doctors,doctor,doctors,True,False,35.722866,51.3895435
مرکز درمان در منزل جهاد دانشگاهی علوم پزشکی تهران,clinic,clinic,clinic,True,False,35.698495,51.4002843
کلینیک دندانپزشکی جهاد دانشگاهی علوم پزشکی تهران,clinic,clinic,clinic,True,False,35.6992131,51.400049
دکتر مهریار خسروشاهی دیابتولوژیست,doctors,doctor,doctors,True,False,35.7722542,51.3531519
مطب روانپزشکی دکتر فرزانه,doctors,doctor,doctors,True,False,35.7574819,51.4137414
مطب دکتر ناصر علیزاده,doctors,doctor,doctors,True,False,35.7266301,51.3233154
دکتر شیارکار جراح و متخصص بیماری‌های چشم,doctors,doctor,doctors,True,False,35.7535331,51.4806448
مطب روان‌کاوی سلمان جلالی,doctors,doctor,doctors,True,False,35.7236518,51.3151125
کلینیک لاغری دکتر کاظمی,clinic,clinic,clinic,True,False,35.7710223,51.366996
مطب دکتر علیرضا نجف,doctors,doctor,doctors,True,False,35.7206305,51.3892475
دکتر مجید ناصرخاکی متخصص پروتزهای دندانی و ایمپلنت,doctors,doctor,doctors,True,False,35.7669742,51.4413275
كلينيك زيبايي درناز,clinic,clinic,clinic,True,False,35.7699693,51.3584811
دندانپزشکی نیکان,clinic,clinic,clinic,True,False,35.7258686,51.4357051
کلینیک روانشناسی سبک زندگی,clinic,clinic,clinic,True,False,35.7617721,51.4682544
مطب دندانپزشکی کودکان دکتر مریم فروزانمهر,clinic,clinic,clinic,True,False,35.6873118,51.3736948
مطب دکتر پیمان کاظمی,doctors,doctor,doctors,True,False,35.7592348,51.4111696
ساختمان پزشکان کالج,clinic,clinic,clinic,True,False,35.7890787,51.4594072
مطب دکتر علی رضاپور فوق تخصص عفونی اطفال,doctors,doctor,doctors,True,False,35.7617712,51.4441722
درمانگاه شبانه روزی دکتر صفائیان,clinic,clinic,clinic,True,False,35.7356843,51.4406116
